Image,Signal to Noise Ratio
mask_859.h5,0.0
mask_3646.h5,0.0
mask_1743.h5,0.15429054530083133
mask_154.h5,0.01098358632605208
mask_3048.h5,0.0
mask_2324.h5,0.00392156862745098
mask_2264.h5,0.0386053882725832
mask_3108.h5,0.008929121251308578
mask_3299.h5,0.00355261546000245
mask_385.h5,0.1175226792169702
mask_3019.h5,0.0
mask_3388.h5,0.0
mask_105.h5,0.05935600672442778
mask_294.h5,0.0
mask_2375.h5,0.0
mask_2235.h5,0.0
mask_3159.h5,0.36852656197794853
mask_2386.h5,0.02869341370000628
mask_2017.h5,0.13321344584313183
mask_267.h5,0.08431502316346791
mask_327.h5,0.12604810996563573
mask_2157.h5,0.03893468611287254
mask_2046.h5,0.0
mask_236.h5,0.0
mask_376.h5,0.041179461108286734
mask_54.h5,0.003061099546957267
mask_2297.h5,0.0
mask_2106.h5,0.15080424246681182
mask_2201.h5,0.01048476625138769
mask_2190.h5,0.11592426099986378
mask_1068.h5,0.01267074602880277
mask_131.h5,0.0
mask_1128.h5,0.0056469432850478765
mask_2341.h5,0.0
mask_93.h5,0.014300749086856931
mask_2250.h5,0.0
mask_1039.h5,0.007998031253845208
mask_1179.h5,0.011233181088754474
mask_160.h5,0.012733341574978366
mask_2310.h5,0.20161349468280163
mask_2081.h5,0.0
mask_342.h5,0.08632807319984087
mask_2132.h5,0.0
mask_60.h5,0.0025087193293764913
mask_2072.h5,0.016881827209533268
mask_193.h5,0.027725504955463557
mask_202.h5,0.22004616873929556
mask_313.h5,0.02637348869260164
mask_31.h5,0.00036634509708145075
mask_2163.h5,0.0
mask_2023.h5,0.032128008063500066
mask_253.h5,0.016377171215880892
mask_2033.h5,0.13975652173913045
mask_243.h5,0.018525425836130798
mask_303.h5,0.3031098385429094
mask_2173.h5,0.0
mask_21.h5,0.0
mask_2062.h5,0.009799691833590139
mask_212.h5,0.0
mask_183.h5,0.04911314593071653
mask_352.h5,0.07661979235116309
mask_70.h5,0.060247201190707304
mask_2122.h5,0.0
mask_170.h5,0.022849294543638408
mask_1169.h5,0.0006107243190423843
mask_2091.h5,0.0
mask_2300.h5,0.0
mask_2240.h5,0.0
mask_83.h5,0.0
mask_1029.h5,0.018082396072826693
mask_1138.h5,0.0
mask_121.h5,0.010547091839881577
mask_2351.h5,0.3928419620845022
mask_2180.h5,0.0
mask_2211.h5,0.0
mask_1078.h5,0.0
mask_366.h5,0.04270349392223
mask_2116.h5,0.0
mask_2287.h5,0.0
mask_44.h5,0.0023247277621436437
mask_2056.h5,0.025025025025025027
mask_226.h5,0.06224066390041494
mask_337.h5,0.0
mask_15.h5,0.0
mask_2147.h5,0.20470588235294118
mask_2007.h5,0.0
mask_2396.h5,0.06059036768513724
mask_277.h5,0.0012221950623319481
mask_2225.h5,0.019158994774819606
mask_3149.h5,0.10292830696735106
mask_284.h5,0.0700803344001045
mask_115.h5,0.0
mask_3398.h5,0.0
mask_3009.h5,0.027661042463777208
mask_2365.h5,0.0
mask_2274.h5,0.011982705373687461
mask_395.h5,0.016440225820460327
mask_3289.h5,0.0
mask_3118.h5,0.050189090442920324
mask_3058.h5,0.0
mask_144.h5,0.004044613310454713
mask_2334.h5,0.0
mask_849.h5,0.022593933341655225
mask_1850.h5,0.002938295788442703
mask_1753.h5,0.005893909626719057
mask_3656.h5,0.0
mask_1613.h5,0.03115362829630562
mask_1582.h5,0.03643724696356275
mask_3716.h5,0.0007940871052470833
mask_3487.h5,0.0
mask_1910.h5,0.08023999472539065
mask_909.h5,0.007006760909649662
mask_1801.h5,0.0
mask_818.h5,0.0053384058415659325
mask_1702.h5,0.18475667076433583
mask_1493.h5,0.015873015873015872
mask_3607.h5,0.0
mask_3596.h5,0.0
mask_1642.h5,0.0
mask_3747.h5,0.0
mask_958.h5,0.05451502864130785
mask_1941.h5,0.09212105052659646
mask_1460.h5,0.000855222968845449
mask_3565.h5,0.0
mask_479.h5,0.020682780961873908
mask_2598.h5,0.007998031253845208
mask_2609.h5,0.009115545700911555
mask_2749.h5,0.0
mask_539.h5,0.0
mask_1520.h5,0.0006107243190423843
mask_3425.h5,0.0
mask_428.h5,0.0031839333823169237
mask_1431.h5,0.0
mask_3534.h5,0.0
mask_2658.h5,0.0
mask_2489.h5,0.00688298918387414
mask_2718.h5,0.07938599380723368
mask_1571.h5,0.15640880858272163
mask_3474.h5,0.03115362829630562
mask_568.h5,0.0
mask_1676.h5,0.03408230244887655
mask_3773.h5,0.0
mask_1975.h5,0.025987851462208028
mask_1835.h5,0.0
mask_1736.h5,0.044165445159645655
mask_3633.h5,0.0
mask_1627.h5,0.011170770844905264
mask_3722.h5,0.0
mask_1924.h5,0.0
mask_1864.h5,0.06701400195376099
mask_1767.h5,0.0
mask_3662.h5,0.0
mask_1545.h5,0.0
mask_3440.h5,0.010796471096304522
mask_1794.h5,0.013610492452363277
mask_1405.h5,0.031283439289985525
mask_3691.h5,0.0
mask_3500.h5,0.07839136444415191
mask_1897.h5,0.1821920773504582
mask_1986.h5,0.006821114729920728
mask_1685.h5,0.003122512704340905
mask_1514.h5,0.06403429016755423
mask_3780.h5,0.0
mask_3411.h5,0.0
mask_1454.h5,0.04583173752074556
mask_3551.h5,0.004044613310454713
mask_3370.h5,0.0019569471624266144
mask_1275.h5,0.0010998411340584137
mask_3230.h5,6.103888176768602e-05
mask_1335.h5,0.06618077698965315
mask_3321.h5,0.0
mask_1224.h5,0.0
mask_3261.h5,0.0
mask_1364.h5,0.015369360436291522
mask_3043.h5,0.0
mask_1146.h5,0.0
mask_3103.h5,0.027338851266616504
mask_3292.h5,0.01254557814720969
mask_1006.h5,0.04965084246268179
mask_1397.h5,0.03427813900637586
mask_3012.h5,0.04363335244283075
mask_3383.h5,0.0
mask_1117.h5,0.0373559579587185
mask_1286.h5,0.0
mask_3152.h5,0.09052183173588925
mask_1057.h5,0.0
mask_2139.h5,0.005215043867721946
mask_349.h5,0.032648430606327994
mask_3255.h5,0.04111329986655652
mask_1350.h5,0.0020182251850039755
mask_3084.h5,0.06521032442624017
mask_3315.h5,0.0
mask_1181.h5,0.0
mask_1210.h5,0.09416321624148524
mask_198.h5,0.0065736929409596365
mask_209.h5,0.011045973464979944
mask_2079.h5,0.004475507326344185
mask_2168.h5,0.0
mask_3195.h5,0.0
mask_3204.h5,0.0
mask_1090.h5,0.04310180174444515
mask_1301.h5,0.0
mask_318.h5,0.0
mask_258.h5,0.0
mask_3344.h5,0.0
mask_1241.h5,0.002938295788442703
mask_2028.h5,0.03689639896209101
mask_3166.h5,0.12380821729885452
mask_1063.h5,0.007068658184276846
mask_3026.h5,0.0
mask_1123.h5,0.05771465461588121
mask_3137.h5,0.03565107458912769
mask_1032.h5,0.01317172716591429
mask_98.h5,0.0
mask_3077.h5,0.001466992665036675
mask_1172.h5,0.025666708401151872
mask_765.h5,0.1514512615081875
mask_2987.h5,0.0
mask_3679.h5,0.0
mask_866.h5,0.0
mask_2684.h5,0.007502152256794982
mask_2515.h5,0.024960900844541757
mask_926.h5,0.11744646023734824
mask_2455.h5,0.0
mask_3739.h5,0.0
mask_625.h5,0.24906609743081498
mask_3628.h5,0.009550804116088484
mask_734.h5,0.0
mask_2544.h5,0.0
mask_837.h5,0.018208936672674165
mask_2795.h5,0.014237959638479633
mask_2404.h5,0.016755616234330396
mask_977.h5,0.001773158055640477
mask_2896.h5,0.0
mask_674.h5,0.0
mask_3768.h5,0.0
mask_2626.h5,0.0
mask_456.h5,0.0
mask_2925.h5,0.05282097416784475
mask_516.h5,0.12273007606386624
mask_687.h5,0.001650669438161032
mask_2865.h5,0.0
mask_984.h5,0.0
mask_2766.h5,0.0
mask_2677.h5,0.04951636666453142
mask_895.h5,0.0
mask_2974.h5,0.0
mask_407.h5,0.0
mask_796.h5,0.03972585353471253
mask_2834.h5,0.0
mask_547.h5,0.07931488801054018
mask_2737.h5,0.0
mask_2430.h5,0.02272159800249688
mask_943.h5,0.0
mask_1659.h5,0.13738285317598056
mask_640.h5,0.006635536986974687
mask_491.h5,0.0
mask_700.h5,0.013924128968376756
mask_1488.h5,0.023424323817852456
mask_1719.h5,0.002631417905880913
mask_2570.h5,0.0
mask_803.h5,0.04210660221345885
mask_912.h5,0.007502152256794982
mask_2461.h5,0.0
mask_580.h5,0.0
mask_611.h5,0.0
mask_1599.h5,0.0
mask_1608.h5,0.028176968936303733
mask_1.h5,0.02534576631829276
mask_1748.h5,0.0
mask_751.h5,0.0
mask_852.h5,0.018145662440964456
mask_2521.h5,0.0
mask_2800.h5,0.002938295788442703
mask_573.h5,0.0
mask_2703.h5,0.0
mask_2492.h5,0.0
mask_2643.h5,0.006821114729920728
mask_2940.h5,0.0
mask_433.h5,0.06777893639207508
mask_522.h5,0.03486609398686205
mask_2851.h5,0.006202788183995578
mask_2752.h5,0.0
mask_2612.h5,0.0
mask_2583.h5,0.0
mask_462.h5,0.07895949950609153
mask_2911.h5,0.0
mask_2593.h5,0.006511856493426711
mask_2602.h5,0.0014057820426624289
mask_2901.h5,0.0
mask_472.h5,0.016503288249162428
mask_2841.h5,0.0004885197850512946
mask_532.h5,0.0
mask_2742.h5,0.0
mask_2653.h5,0.0
mask_423.h5,0.10905029445610234
mask_2950.h5,0.0
mask_563.h5,0.04656659214308528
mask_2810.h5,0.09952352191128112
mask_2482.h5,0.026052104208416832
mask_2713.h5,0.0
mask_741.h5,0.02901645521919357
mask_1758.h5,0.0
mask_2531.h5,0.002202104232933692
mask_842.h5,0.09241232164288572
mask_2471.h5,0.014049637927833137
mask_902.h5,0.0
mask_1618.h5,0.11524062351099312
mask_1589.h5,0.020301407398181592
mask_601.h5,0.027983435813778393
mask_590.h5,0.10411752813531909
mask_1709.h5,0.0
mask_1498.h5,0.2056810655677386
mask_710.h5,0.0
mask_481.h5,0.007440201684806001
mask_813.h5,0.0
mask_2560.h5,0.014363546310054482
mask_953.h5,0.0014057820426624289
mask_2420.h5,0.0
mask_650.h5,0.020047316647989043
mask_1649.h5,0.010235540757183376
mask_557.h5,0.05935600672442778
mask_2824.h5,0.0
mask_2727.h5,0.0
mask_885.h5,0.12891890029628608
mask_2667.h5,0.0
mask_786.h5,0.008494398621199065
mask_417.h5,0.0
mask_2964.h5,0.2020542920029347
mask_2875.h5,0.01379865107357218
mask_697.h5,0.017829409206684476
mask_506.h5,0.009239866945915979
mask_2776.h5,0.0
mask_994.h5,0.03154315935276711
mask_2636.h5,0.006079214000614062
mask_2935.h5,0.0
mask_446.h5,0.01726064820563765
mask_967.h5,0.01707120243342231
mask_2414.h5,0.0
mask_2785.h5,0.0
mask_3778.h5,0.0
mask_664.h5,0.001466992665036675
mask_2886.h5,0.08647214854111406
mask_724.h5,0.32889934301240975
mask_3638.h5,0.0
mask_827.h5,0.0010386753833934136
mask_2554.h5,0.12790857772270411
mask_2445.h5,0.009364218827008379
mask_936.h5,0.001773158055640477
mask_635.h5,0.007688049695553232
mask_3729.h5,0.0
mask_3669.h5,0.0
mask_2997.h5,0.0
mask_775.h5,0.0
mask_2505.h5,0.0
mask_2694.h5,0.0
mask_876.h5,0.009675232636963087
mask_1162.h5,0.03689639896209101
mask_3067.h5,0.027338851266616504
mask_1022.h5,0.001650669438161032
mask_3127.h5,0.09482124958235884
mask_88.h5,0.014426351309516439
mask_1133.h5,0.042438124323980406
mask_3036.h5,0.0
mask_1073.h5,0.05376897350141497
mask_3176.h5,0.022849294543638408
mask_1251.h5,0.09797614260822946
mask_3354.h5,0.0
mask_248.h5,0.0
mask_2038.h5,0.0
mask_2178.h5,0.004845139527752223
mask_308.h5,0.02869341370000628
mask_1311.h5,0.0
mask_1080.h5,0.004537093807480074
mask_3214.h5,0.03676517117003101
mask_3185.h5,0.0011610143599144515
mask_219.h5,0.010671766084757263
mask_188.h5,0.0064500276429756125
mask_1200.h5,0.040518226851263814
mask_1191.h5,0.0
mask_3305.h5,0.007006760909649662
mask_3094.h5,0.0
mask_2069.h5,0.01267074602880277
mask_2129.h5,0.0
mask_1340.h5,0.0025087193293764913
mask_3245.h5,0.016188054332320286
mask_359.h5,0.04350041398637029
mask_1047.h5,0.03624059199291632
mask_3142.h5,0.044165445159645655
mask_1296.h5,0.0031839333823169237
mask_1107.h5,0.0
mask_3393.h5,0.0025087193293764913
mask_3002.h5,0.07436065573770492
mask_1387.h5,0.0
mask_1016.h5,0.05410795856655729
mask_3282.h5,0.00688298918387414
mask_3113.h5,0.2756150731859234
mask_1156.h5,0.00042742871099713014
mask_3053.h5,0.19495295747939612
mask_1374.h5,0.08618403606470432
mask_3271.h5,0.0
mask_1234.h5,0.0
mask_3331.h5,0.0
mask_1325.h5,0.02708124373119358
mask_3220.h5,0.0
mask_1265.h5,0.0
mask_3360.h5,0.0
mask_3200.h5,0.0
mask_3191.h5,0.0
mask_1305.h5,0.0
mask_1094.h5,0.16520873337600456
mask_3340.h5,0.0
mask_1245.h5,0.0
mask_3251.h5,0.0
mask_1354.h5,0.0
mask_3311.h5,0.0
mask_3080.h5,0.0
mask_1214.h5,0.04924751841178354
mask_1185.h5,0.0029996939087848177
mask_3133.h5,0.034604698156100025
mask_1036.h5,0.007316323393790347
mask_3073.h5,0.0018344135991194815
mask_1176.h5,0.0
mask_3162.h5,0.08338292666798916
mask_1067.h5,0.019032217937554424
mask_3022.h5,0.0
mask_1127.h5,0.13880586640717316
mask_2049.h5,0.0
mask_3325.h5,0.0
mask_1220.h5,0.004290793183768542
mask_239.h5,0.022530112962616238
mask_379.h5,0.0
mask_3265.h5,0.0210008101202717
mask_1360.h5,0.006821114729920728
mask_2109.h5,0.09212105052659646
mask_2298.h5,0.0
mask_2018.h5,0.002386050780055063
mask_2389.h5,0.04884450419307343
mask_268.h5,0.024
mask_3374.h5,0.012232793772395898
mask_1271.h5,0.0
mask_3234.h5,0.005215043867721946
mask_1331.h5,0.1210400273691413
mask_328.h5,0.09760836068868493
mask_2158.h5,0.009986438170385895
mask_3387.h5,0.0
mask_3016.h5,0.0
mask_1282.h5,0.02042850024912805
mask_1113.h5,0.03985783193703986
mask_3156.h5,0.0015894363614133756
mask_1053.h5,0.023744063984004
mask_3047.h5,0.0
mask_1142.h5,0.012608158220024722
mask_3296.h5,0.010796471096304522
mask_3107.h5,0.061758797226362516
mask_1393.h5,0.0034911496294481536
mask_1002.h5,0.05200975985617054
mask_3709.h5,0.0
mask_3498.h5,0.02528160200250313
mask_615.h5,0.0
mask_584.h5,0.019729881122798283
mask_2465.h5,0.0
mask_916.h5,0.0019569471624266144
mask_2525.h5,0.012858555885262116
mask_856.h5,0.0
mask_755.h5,0.0
mask_5.h5,0.016440225820460327
mask_3649.h5,0.0
mask_644.h5,0.005523505584877869
mask_3758.h5,0.0
mask_947.h5,0.02278544228728385
mask_2434.h5,0.03926419283222328
mask_807.h5,0.004352357015876908
mask_2574.h5,0.0
mask_3618.h5,0.0
mask_3589.h5,0.0
mask_704.h5,0.0
mask_495.h5,0.0065736929409596365
mask_2756.h5,0.0
mask_2855.h5,0.0
mask_526.h5,0.0
mask_2915.h5,0.0
mask_466.h5,0.07931488801054018
mask_2587.h5,0.0
mask_2616.h5,0.0
mask_2496.h5,0.0
mask_2707.h5,0.0
mask_577.h5,0.0007940871052470833
mask_2804.h5,0.15698043923451735
mask_437.h5,0.023040899157040273
mask_2944.h5,0.0
mask_2647.h5,0.015432290052680509
mask_833.h5,0.05614645780957906
mask_2540.h5,0.0
mask_730.h5,0.047838321821437706
mask_1729.h5,0.00392156862745098
mask_1669.h5,0.0
mask_670.h5,0.006140997297961189
mask_2892.h5,0.025795141497620837
mask_973.h5,0.050054476703198104
mask_2400.h5,0.015495227469939258
mask_2791.h5,0.0
mask_2511.h5,0.13612093474793704
mask_2680.h5,0.03219303219303219
mask_862.h5,0.004475507326344185
mask_1778.h5,0.00942640625962664
mask_2983.h5,0.0
mask_761.h5,0.045965270684371805
mask_621.h5,0.0
mask_1638.h5,0.0
mask_2451.h5,0.0
mask_922.h5,0.02849968612680477
mask_792.h5,0.0
mask_403.h5,0.0
mask_2970.h5,0.13000896613559557
mask_1888.h5,0.0
mask_891.h5,0.023040899157040273
mask_2673.h5,0.0
mask_2733.h5,0.0
mask_543.h5,0.08195205705606551
mask_2830.h5,0.0
mask_2921.h5,0.007192475564025328
mask_452.h5,0.0
mask_2622.h5,0.0
mask_1999.h5,0.015432290052680509
mask_2762.h5,0.0
mask_980.h5,0.0
mask_2861.h5,0.0
mask_683.h5,0.11668484187568157
mask_512.h5,0.418896683121157
mask_990.h5,0.004906771344455349
mask_2772.h5,0.0
mask_1989.h5,0.025730920929067803
mask_502.h5,0.030894104322657774
mask_693.h5,0.0
mask_2871.h5,0.0
mask_442.h5,0.031673068446571376
mask_2931.h5,0.04389933099713284
mask_2632.h5,0.0063882063882063885
mask_2723.h5,0.30104026046216154
mask_2820.h5,0.0
mask_553.h5,0.23021474695900285
mask_2960.h5,0.0275321417372217
mask_413.h5,0.0
mask_782.h5,0.012420441203732311
mask_2663.h5,0.0
mask_881.h5,0.024192036006751266
mask_1898.h5,0.04911314593071653
mask_1628.h5,0.00012208521548040532
mask_631.h5,0.05492241323804005
mask_932.h5,0.05785123966942149
mask_2441.h5,0.002263412246895455
mask_872.h5,0.8281633563936621
mask_2690.h5,0.0
mask_2501.h5,0.0
mask_771.h5,0.008432325967870991
mask_2993.h5,0.0
mask_1768.h5,0.043035395976572445
mask_2882.h5,0.012858555885262116
mask_660.h5,0.0
mask_1679.h5,0.0
mask_2781.h5,0.0
mask_2410.h5,0.0
mask_963.h5,0.0330390920554855
mask_2550.h5,0.005832156670145497
mask_823.h5,0.0029996939087848177
mask_1739.h5,0.31303093444462254
mask_720.h5,0.04310180174444515
mask_2954.h5,0.0
mask_427.h5,0.1349404267110003
mask_2657.h5,0.0
mask_2717.h5,0.0
mask_2486.h5,0.0
mask_2814.h5,0.0
mask_567.h5,0.004167688158862467
mask_476.h5,0.001466992665036675
mask_2905.h5,0.0
mask_2606.h5,0.07372698079821745
mask_2597.h5,0.013359722909450767
mask_2746.h5,0.0
mask_536.h5,0.002386050780055063
mask_2845.h5,0.015306438619322054
mask_2564.h5,0.0073782587309394985
mask_817.h5,0.0015282107708295127
mask_485.h5,0.002938295788442703
mask_714.h5,0.014489164086687307
mask_3599.h5,0.06396519254497045
mask_3608.h5,0.0
mask_3748.h5,0.0
mask_654.h5,0.0
mask_2424.h5,0.0
mask_957.h5,0.017702962916951365
mask_846.h5,0.02862882973380211
mask_2535.h5,0.0
mask_3659.h5,0.0
mask_745.h5,0.0
mask_594.h5,0.11380013596193066
mask_605.h5,0.016062015503875968
mask_3488.h5,0.0
mask_3719.h5,0.0
mask_906.h5,0.040518226851263814
mask_2475.h5,0.048240563019833656
mask_1012.h5,0.0065736929409596365
mask_1383.h5,0.0
mask_3117.h5,0.16612099644128114
mask_3286.h5,0.011358024691358024
mask_1152.h5,0.03401704007573367
mask_3057.h5,0.0
mask_1043.h5,0.1473389355742297
mask_3146.h5,0.047704310014068295
mask_1103.h5,0.0
mask_1292.h5,0.014677649098903822
mask_3006.h5,0.04190779014308426
mask_3397.h5,0.0
mask_338.h5,0.0
mask_1321.h5,0.030051552873129637
mask_3224.h5,0.015432290052680509
mask_2148.h5,0.2797000702960244
mask_2399.h5,0.0
mask_2008.h5,0.0
mask_1261.h5,0.0
mask_3364.h5,0.0
mask_278.h5,0.08921685946017817
mask_1370.h5,0.045031253986477865
mask_3275.h5,0.060109996764801034
mask_369.h5,0.023616143946020244
mask_2288.h5,0.0
mask_2119.h5,0.0015894363614133756
mask_2059.h5,0.007502152256794982
mask_229.h5,0.0037370581388225205
mask_1230.h5,0.0
mask_3335.h5,0.0
mask_1137.h5,0.0012221950623319481
mask_3032.h5,0.0
mask_1077.h5,0.0019569471624266144
mask_3172.h5,0.0011610143599144515
mask_1166.h5,0.012045215887330903
mask_3063.h5,0.0
mask_1026.h5,0.06355079519636482
mask_3123.h5,0.03173803526448363
mask_1195.h5,0.16961736150770987
mask_1204.h5,0.0
mask_3090.h5,0.002631417905880913
mask_3301.h5,0.0010998411340584137
mask_1344.h5,0.023424323817852456
mask_3241.h5,0.0
mask_1255.h5,0.0053384058415659325
mask_3350.h5,0.0
mask_1084.h5,0.018208936672674165
mask_1315.h5,0.004229236898559608
mask_3181.h5,0.013046435417053113
mask_3210.h5,0.019476074917553356
mask_3190.h5,0.0
mask_3201.h5,0.0
mask_1095.h5,0.1112316874660879
mask_1304.h5,0.011358024691358024
mask_3341.h5,0.0
mask_1244.h5,0.0
mask_3250.h5,0.0
mask_1355.h5,0.0
mask_3081.h5,0.0018344135991194815
mask_3310.h5,0.0
mask_1184.h5,0.0
mask_1215.h5,0.03095897306821042
mask_3132.h5,0.13975652173913045
mask_1037.h5,0.000855222968845449
mask_3072.h5,0.0006107243190423843
mask_1177.h5,0.0
mask_3163.h5,0.0879872501494123
mask_1066.h5,0.0
mask_3023.h5,0.0
mask_1126.h5,0.016314124433968118
mask_238.h5,0.048307633245889055
mask_3324.h5,0.007502152256794982
mask_1221.h5,0.0
mask_2048.h5,0.0
mask_2299.h5,0.0
mask_2108.h5,0.04296899866318671
mask_3264.h5,0.0051533742331288344
mask_1361.h5,0.0
mask_378.h5,0.0
mask_3375.h5,0.0
mask_1270.h5,0.0012221950623319481
mask_269.h5,0.08424326649460658
mask_2388.h5,0.07001044932079414
mask_2019.h5,0.018525425836130798
mask_2159.h5,0.0
mask_329.h5,0.0
mask_3235.h5,0.007192475564025328
mask_1330.h5,0.08618403606470432
mask_3017.h5,0.0038600575945101404
mask_3386.h5,0.0
mask_1112.h5,0.10159349156189068
mask_1283.h5,0.08885492124676016
mask_3157.h5,0.0018956766342567114
mask_1052.h5,0.011420458052966232
mask_3046.h5,0.00012208521548040532
mask_1143.h5,0.0017119100024455857
mask_3106.h5,0.009364218827008379
mask_3297.h5,0.006511856493426711
mask_1003.h5,0.045698238447791674
mask_1392.h5,0.01581003162006324
mask_917.h5,0.010297835604612443
mask_2464.h5,0.022466300549176237
mask_585.h5,0.1623155505107832
mask_614.h5,0.0
mask_3499.h5,0.10980153085416243
mask_3708.h5,0.0
mask_4.h5,0.013046435417053113
mask_3648.h5,0.0
mask_754.h5,0.004352357015876908
mask_857.h5,0.0
mask_2524.h5,0.027854454203262234
mask_2435.h5,0.04396584682044093
mask_946.h5,0.011607804396147196
mask_3759.h5,0.0
mask_645.h5,0.022402496099843995
mask_494.h5,0.004352357015876908
mask_705.h5,0.0
mask_3588.h5,0.0
mask_3619.h5,0.0
mask_2575.h5,0.0
mask_806.h5,0.08604003712050907
mask_527.h5,0.012170260085253598
mask_2854.h5,0.0
mask_2757.h5,0.0
mask_2617.h5,0.0
mask_2586.h5,0.0
mask_467.h5,0.008246153846153846
mask_2914.h5,0.0
mask_2805.h5,0.04025396825396826
mask_576.h5,0.010360138135175136
mask_2706.h5,0.0
mask_2497.h5,0.0
mask_2646.h5,0.0006718377817137971
mask_2945.h5,0.0
mask_436.h5,0.0683359415753782
mask_1728.h5,0.01776618213442664
mask_731.h5,0.0
mask_2541.h5,0.0
mask_832.h5,0.04817350137547182
mask_2790.h5,0.0
mask_2401.h5,0.015306438619322054
mask_972.h5,0.03565107458912769
mask_2893.h5,0.007130563068600934
mask_671.h5,0.011170770844905264
mask_1668.h5,0.0
mask_760.h5,0.10070540812898891
mask_2982.h5,0.0
mask_1779.h5,0.1236540703655442
mask_863.h5,0.0055852206469035786
mask_2681.h5,0.01254557814720969
mask_2510.h5,0.00688298918387414
mask_923.h5,0.035912999494183105
mask_2450.h5,0.0078120194377806484
mask_1639.h5,0.0
mask_620.h5,0.0
mask_2672.h5,0.0038600575945101404
mask_890.h5,0.08145214521452145
mask_1889.h5,0.007502152256794982
mask_2971.h5,0.05928751535527252
mask_402.h5,0.0
mask_793.h5,0.007564110448311912
mask_2831.h5,0.0
mask_542.h5,0.07232148700831206
mask_2732.h5,0.0
mask_2623.h5,0.0
mask_453.h5,0.0
mask_2920.h5,0.050660510452738235
mask_513.h5,0.07344558736814519
mask_682.h5,0.014112404060410992
mask_2860.h5,0.0
mask_981.h5,0.008929121251308578
mask_2763.h5,0.1554301833568406
mask_1998.h5,0.06368889177432968
mask_2870.h5,0.0
mask_692.h5,0.0
mask_503.h5,0.0007940871052470833
mask_1988.h5,0.06031581672275434
mask_2773.h5,0.0
mask_991.h5,0.0012221950623319481
mask_2633.h5,0.0
mask_2930.h5,0.07761115495922126
mask_443.h5,0.0
mask_552.h5,0.01480334468875813
mask_2821.h5,0.0
mask_2722.h5,0.14669652855543114
mask_1899.h5,0.0660420326631531
mask_880.h5,0.0444982787198776
mask_2662.h5,0.0
mask_783.h5,0.0
mask_412.h5,0.0
mask_2961.h5,0.04516458280173514
mask_2440.h5,0.0
mask_933.h5,0.0
mask_630.h5,0.04623243933588761
mask_1629.h5,0.004044613310454713
mask_1769.h5,0.03840790974775003
mask_2992.h5,0.0
mask_770.h5,0.009115545700911555
mask_2500.h5,0.0
mask_2691.h5,0.0
mask_873.h5,0.7777777777777778
mask_962.h5,0.008308203581758877
mask_2411.h5,0.0
mask_2780.h5,0.0
mask_1678.h5,0.0
mask_661.h5,0.0
mask_2883.h5,0.07746941996580298
mask_721.h5,0.02946905435124097
mask_1738.h5,0.09680010710938546
mask_822.h5,0.013986879564302513
mask_2551.h5,0.04576498372375056
mask_2656.h5,0.0
mask_426.h5,0.03939605405062488
mask_2955.h5,0.0
mask_566.h5,0.003122512704340905
mask_2815.h5,0.0
mask_2487.h5,0.0
mask_2716.h5,0.0010998411340584137
mask_2596.h5,0.0055852206469035786
mask_2607.h5,0.007874015748031496
mask_2904.h5,0.0
mask_477.h5,0.15128943854964513
mask_2844.h5,0.1151647154914239
mask_537.h5,0.00355261546000245
mask_2747.h5,0.0
mask_3609.h5,0.0
mask_3598.h5,0.029339699692153044
mask_715.h5,0.0006718377817137971
mask_484.h5,0.0
mask_816.h5,0.0
mask_2565.h5,0.007192475564025328
mask_956.h5,0.0033682405536162655
mask_2425.h5,0.0
mask_655.h5,0.005215043867721946
mask_3749.h5,0.0
mask_744.h5,0.0
mask_3658.h5,0.0
mask_2534.h5,0.0
mask_847.h5,0.005523505584877869
mask_2474.h5,0.0039830871989705256
mask_907.h5,0.007130563068600934
mask_3718.h5,0.0
mask_3489.h5,0.0
mask_604.h5,0.005893909626719057
mask_595.h5,0.0879872501494123
mask_1382.h5,0.0012833832426816598
mask_1013.h5,0.021764889304646085
mask_3287.h5,0.0
mask_3116.h5,0.20532627087471492
mask_1153.h5,0.017450164565608894
mask_3056.h5,0.01254557814720969
mask_1042.h5,0.0
mask_3147.h5,0.05908209437621202
mask_1293.h5,0.028887214267771917
mask_1102.h5,0.028112449799196786
mask_3396.h5,0.005030057661636609
mask_3007.h5,0.21174469343983432
mask_2149.h5,0.08302485457429931
mask_1320.h5,0.006140997297961189
mask_3225.h5,0.04144419018560895
mask_339.h5,0.006635536986974687
mask_279.h5,0.0
mask_1260.h5,0.011795220156857902
mask_3365.h5,0.0
mask_2009.h5,0.0
mask_2398.h5,0.02708124373119358
mask_2118.h5,0.0037985540987624067
mask_2289.h5,0.0
mask_368.h5,0.06031581672275434
mask_1371.h5,0.04463147156337669
mask_3274.h5,0.0027541465205948956
mask_1231.h5,0.0033067973055725657
mask_3334.h5,0.0
mask_228.h5,0.03232310503433936
mask_2058.h5,0.05607838081732629
mask_1136.h5,0.00030526894193784725
mask_3033.h5,0.0
mask_1076.h5,0.007502152256794982
mask_3173.h5,0.020301407398181592
mask_1167.h5,0.02830603150693529
mask_3062.h5,0.0
mask_1027.h5,0.03115362829630562
mask_3122.h5,0.06854496836887758
mask_1205.h5,0.0018344135991194815
mask_1194.h5,0.007874015748031496
mask_3300.h5,0.0
