                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   4349,                0.56886,                0.72287,                0.28241,                0.77109,                0.82739,                 0.2182,                0.40345,                0.22826,                0.58192,                0.15346,                0.25488,                0.10906,                 1.7848,                 3.4699,                 2.0087,                0.91235,              0.0013929,              0.0013929,              0.0013929
                   4350,                0.52056,                0.70338,                0.27605,                0.77473,                0.82588,                 0.2182,                0.40357,                0.22824,                 0.5749,                0.15189,                0.25178,                0.10835,                 1.7849,                 3.4686,                 2.0098,                0.91223,               0.001391,               0.001391,               0.001391
                   4351,                0.53376,                0.66218,                0.27766,                0.77538,                0.82641,                 0.2182,                0.40268,                 0.2277,                0.57866,                0.15248,                0.25326,                0.10834,                 1.7872,                 3.4684,                 2.0109,                0.91241,               0.001389,               0.001389,               0.001389
                   4352,                0.54044,                0.66802,                0.27901,                0.77418,                0.82742,                 0.2181,                0.40211,                0.22723,                0.57799,                0.15206,                0.25241,                0.10844,                 1.7881,                 3.4586,                 2.0133,                0.91253,               0.001387,               0.001387,               0.001387
                   4353,                0.53718,                 0.6849,                0.27707,                0.77236,                0.82683,                 0.2182,                0.40223,                0.22737,                0.57784,                0.15189,                 0.2523,                0.10826,                 1.7891,                 3.4583,                 2.0129,                0.91252,               0.001385,               0.001385,               0.001385
                   4354,                0.55969,                0.68792,                0.28117,                0.77337,                0.82745,                0.21814,                0.40225,                0.22738,                0.57548,                0.15155,                0.25144,                 0.1083,                 1.7896,                  3.459,                 2.0122,                0.91248,               0.001383,               0.001383,               0.001383
                   4355,                0.54573,                0.67927,                0.27298,                0.77196,                0.82736,                0.21801,                0.40235,                0.22779,                0.57864,                0.15247,                 0.2531,                0.10867,                  1.791,                 3.4626,                 2.0165,                0.91295,              0.0013811,              0.0013811,              0.0013811
                   4356,                0.55155,                 0.6831,                0.27802,                0.77404,                0.82978,                0.21799,                0.40269,                 0.2281,                0.58032,                0.15245,                0.25314,                0.10873,                 1.7904,                 3.4595,                 2.0116,                0.91297,              0.0013791,              0.0013791,              0.0013791
                   4357,                0.54907,                0.69814,                0.27516,                 0.7708,                0.82976,                0.21797,                0.40247,                0.22793,                0.58028,                0.15243,                0.25307,                0.10888,                 1.7924,                 3.4636,                 2.0192,                0.91322,              0.0013771,              0.0013771,              0.0013771
                   4358,                0.53151,                0.68822,                0.27112,                0.77287,                 0.8268,                0.21715,                0.40157,                 0.2285,                0.58607,                0.15393,                 0.2561,                0.10992,                 1.7901,                 3.4598,                 2.0178,                0.91314,              0.0013751,              0.0013751,              0.0013751
                   4359,                 0.5359,                0.72873,                0.27334,                0.77341,                0.82726,                0.21785,                0.40309,                0.22789,                0.58132,                0.15309,                0.25433,                0.10895,                 1.7911,                 3.4616,                 2.0168,                0.91338,              0.0013731,              0.0013731,              0.0013731
                   4360,                0.54935,                0.67279,                0.28418,                0.77394,                0.82673,                0.21704,                0.40254,                0.22796,                0.58591,                0.15382,                0.25538,                0.10911,                 1.7913,                 3.4618,                  2.018,                 0.9135,              0.0013712,              0.0013712,              0.0013712
                   4361,                0.54693,                0.67381,                0.27731,                0.77068,                0.82801,                0.21742,                0.40318,                 0.2276,                0.58137,                0.15266,                0.25437,                0.10863,                 1.7898,                 3.4614,                 2.0193,                0.91311,              0.0013692,              0.0013692,              0.0013692
                   4362,                0.56188,                0.69041,                0.28001,                0.77143,                0.82712,                0.21764,                0.40226,                0.22746,                0.58204,                0.15266,                0.25417,                0.10844,                  1.791,                 3.4611,                 2.0177,                0.91336,              0.0013672,              0.0013672,              0.0013672
                   4363,                0.52336,                0.66304,                0.27091,                0.77132,                 0.8271,                0.21762,                 0.4024,                0.22779,                0.58533,                0.15343,                0.25653,                0.10968,                 1.7909,                 3.4616,                  2.021,                0.91356,              0.0013652,              0.0013652,              0.0013652
                   4364,                0.53744,                0.68586,                0.27762,                0.77105,                0.82991,                0.21819,                0.40393,                0.22782,                0.58127,                0.15266,                0.25592,                0.10973,                 1.7925,                 3.4606,                  2.024,                0.91363,              0.0013632,              0.0013632,              0.0013632
                   4365,                0.52794,                0.66835,                0.26839,                0.77439,                0.82404,                0.21665,                0.40192,                0.22749,                0.58119,                0.15266,                0.25562,                0.10907,                 1.7914,                 3.4599,                 2.0231,                0.91348,              0.0013613,              0.0013613,              0.0013613
                   4366,                0.53724,                0.69251,                0.27891,                0.77734,                0.82392,                0.21646,                0.40203,                0.22812,                 0.5859,                0.15381,                0.25708,                0.10991,                  1.791,                 3.4602,                 2.0249,                0.91319,              0.0013593,              0.0013593,              0.0013593
                   4367,                0.52273,                0.71043,                0.27154,                0.77473,                0.82685,                0.21723,                0.40331,                0.22808,                 0.5859,                0.15381,                0.25731,                0.11001,                   1.79,                   3.46,                 2.0232,                0.91317,              0.0013573,              0.0013573,              0.0013573
                   4368,                0.53525,                0.70611,                  0.274,                0.77465,                0.82447,                0.21728,                0.40283,                0.22825,                0.58712,                0.15459,                0.25823,                0.11103,                 1.7916,                 3.4495,                 2.0253,                0.91326,              0.0013553,              0.0013553,              0.0013553
                   4369,                 0.5466,                0.73222,                0.27882,                0.77202,                0.82393,                0.21648,                0.40175,                0.22804,                0.58881,                0.15457,                0.25812,                0.11126,                 1.7916,                 3.4609,                 2.0259,                0.91313,              0.0013533,              0.0013533,              0.0013533
                   4370,                0.56299,                0.71915,                 0.2776,                0.77427,                0.82629,                0.21638,                0.40263,                0.22781,                0.59021,                0.15436,                0.25847,                0.11082,                 1.7921,                 3.4611,                 2.0279,                0.91334,              0.0013514,              0.0013514,              0.0013514
                   4371,                0.52627,                0.66878,                0.27781,                0.77523,                 0.8237,                0.21665,                0.40109,                0.22818,                0.58858,                 0.1542,                0.25822,                0.11135,                 1.7928,                 3.4489,                 2.0276,                0.91373,              0.0013494,              0.0013494,              0.0013494
                   4372,                0.54481,                  0.679,                0.27891,                0.77645,                0.82394,                0.21649,                 0.4026,                0.22872,                 0.5888,                 0.1542,                0.25875,                0.11136,                 1.7891,                 3.4482,                 2.0251,                0.91327,              0.0013474,              0.0013474,              0.0013474
                   4373,                0.52723,                0.69882,                0.27136,                0.77158,                0.82663,                0.21665,                0.40451,                0.22904,                 0.5889,                 0.1542,                 0.2589,                0.11127,                 1.7911,                 3.4476,                 2.0239,                0.91355,              0.0013454,              0.0013454,              0.0013454
                   4374,                0.54777,                0.70978,                0.28067,                0.77487,                0.82847,                0.21742,                0.40396,                0.22856,                 0.5908,                0.15473,                 0.2589,                0.11145,                 1.7914,                 3.4476,                  2.023,                0.91371,              0.0013434,              0.0013434,              0.0013434
                   4375,                0.51391,                0.68759,                0.27462,                0.77457,                 0.8284,                0.21742,                0.40452,                0.22881,                0.59091,                 0.1548,                0.25897,                0.11142,                 1.7895,                 3.4488,                 2.0202,                0.91351,              0.0013415,              0.0013415,              0.0013415
                   4376,                0.52039,                0.67641,                0.27252,                0.77499,                0.83081,                 0.2182,                0.40452,                0.22882,                0.59089,                0.15497,                0.25867,                0.11058,                 1.7894,                 3.4487,                 2.0192,                0.91356,              0.0013395,              0.0013395,              0.0013395
                   4377,                0.52851,                0.65524,                0.27162,                0.77084,                0.83023,                 0.2182,                0.40452,                0.22892,                0.59078,                0.15497,                0.25872,                0.11108,                 1.7896,                 3.4491,                 2.0195,                0.91339,              0.0013375,              0.0013375,              0.0013375
                   4378,                 0.5491,                0.68486,                0.28177,                 0.7743,                0.82847,                 0.2182,                0.40463,                0.22909,                 0.5892,                0.15482,                0.25875,                0.11067,                 1.7882,                 3.4596,                 2.0211,                 0.9136,              0.0013355,              0.0013355,              0.0013355
                   4379,                0.55176,                0.74086,                0.27808,                 0.7717,                0.83056,                 0.2182,                0.40459,                 0.2289,                0.59088,                0.15478,                0.25887,                0.11082,                 1.7891,                   3.46,                 2.0209,                0.91352,              0.0013335,              0.0013335,              0.0013335
                   4380,                0.54935,                0.69529,                0.27682,                0.77479,                0.82996,                 0.2182,                0.40456,                0.22895,                0.59408,                0.15572,                0.25962,                0.11066,                 1.7901,                 3.4727,                 2.0243,                0.91325,              0.0013316,              0.0013316,              0.0013316
                   4381,                0.53896,                0.67244,                0.28069,                0.77613,                0.82703,                0.21742,                0.40326,                 0.2286,                0.59703,                0.15649,                0.26012,                0.11067,                 1.7923,                 3.4729,                 2.0316,                0.91345,              0.0013296,              0.0013296,              0.0013296
                   4382,                0.52224,                0.67556,                0.27156,                0.77001,                0.82943,                0.21742,                0.40375,                0.22843,                0.59487,                0.15574,                0.25952,                0.11044,                  1.791,                 3.4706,                 2.0288,                  0.913,              0.0013276,              0.0013276,              0.0013276
                   4383,                0.52337,                0.68002,                0.27036,                0.77584,                0.83208,                 0.2182,                0.40548,                0.22927,                0.59626,                0.15574,                0.26005,                0.11056,                 1.7901,                 3.4714,                 2.0269,                0.91303,              0.0013256,              0.0013256,              0.0013256
                   4384,                0.53992,                0.64903,                0.28112,                0.76944,                0.82958,                0.21768,                0.40378,                0.22872,                0.59178,                0.15497,                0.25886,                0.10997,                  1.791,                 3.4716,                 2.0225,                0.91311,              0.0013236,              0.0013236,              0.0013236
                   4385,                0.55948,                0.68965,                0.28263,                0.77156,                  0.832,                0.21764,                0.40531,                0.22899,                0.59343,                0.15497,                0.25928,                0.11015,                 1.7908,                 3.4713,                 2.0276,                  0.913,              0.0013217,              0.0013217,              0.0013217
                   4386,                0.52489,                0.69501,                0.27244,                0.77248,                0.83204,                0.21771,                0.40658,                 0.2299,                0.59312,                0.15497,                0.25998,                0.10992,                 1.7925,                   3.47,                 2.0251,                0.91346,              0.0013197,              0.0013197,              0.0013197
                   4387,                0.54032,                0.66844,                0.27695,                 0.7697,                0.82899,                0.21678,                0.40443,                0.22965,                0.59357,                0.15497,                 0.2597,                0.11055,                 1.7916,                  3.475,                 2.0284,                0.91277,              0.0013177,              0.0013177,              0.0013177
                   4388,                0.54996,                0.75986,                0.27898,                0.77752,                0.83065,                0.21742,                0.40467,                0.22943,                0.59347,                0.15497,                0.25971,                0.11035,                 1.7926,                 3.4703,                 2.0288,                0.91269,              0.0013157,              0.0013157,              0.0013157
                   4389,                0.55432,                0.68144,                0.27657,                0.77066,                0.82949,                0.21755,                0.40564,                0.22989,                0.59317,                0.15497,                0.25957,                0.11013,                 1.7926,                 3.4661,                 2.0276,                0.91271,              0.0013137,              0.0013137,              0.0013137
                   4390,                0.54312,                0.72458,                0.27907,                0.77427,                 0.8296,                 0.2182,                0.40571,                0.22944,                0.59441,                0.15574,                0.26036,                0.11053,                 1.7904,                 3.4413,                 2.0268,                0.91249,              0.0013118,              0.0013118,              0.0013118
                   4391,                0.54439,                0.73106,                0.27697,                 0.7737,                0.82716,                 0.2182,                0.40564,                0.22964,                0.59489,                0.15652,                0.26027,                0.11052,                 1.7918,                 3.4306,                 2.0288,                0.91306,              0.0013098,              0.0013098,              0.0013098
                   4392,                0.55857,                0.68185,                0.27967,                0.76966,                0.82937,                 0.2182,                0.40588,                0.22962,                0.59233,                0.15574,                0.25961,                0.11023,                 1.7923,                 3.4322,                 2.0322,                0.91273,              0.0013078,              0.0013078,              0.0013078
                   4393,                0.52841,                0.67562,                0.27263,                0.77243,                0.82943,                 0.2182,                0.40693,                0.23011,                0.58986,                0.15497,                0.25916,                0.11029,                 1.7905,                 3.4304,                 2.0307,                0.91275,              0.0013058,              0.0013058,              0.0013058
                   4394,                0.51941,                0.69488,                0.27287,                0.77342,                0.82964,                 0.2182,                0.40702,                0.23014,                0.59023,                0.15497,                0.25893,                0.11027,                  1.793,                  3.431,                 2.0337,                 0.9131,              0.0013038,              0.0013038,              0.0013038
                   4395,                0.54434,                0.72417,                0.27475,                0.77157,                0.83443,                 0.2182,                 0.4081,                0.23131,                0.59361,                0.15497,                0.25898,                0.11047,                 1.7897,                 3.4371,                 2.0289,                0.91277,              0.0013019,              0.0013019,              0.0013019
                   4396,                0.55132,                 0.6964,                0.28302,                0.77458,                 0.8234,                0.21928,                0.40736,                0.23063,                0.59089,                0.15479,                0.25853,                0.11059,                 1.7894,                  3.437,                 2.0303,                0.91252,              0.0012999,              0.0012999,              0.0012999
                   4397,                0.52858,                0.68904,                0.27314,                0.77518,                0.82333,                0.21918,                0.40764,                0.23126,                0.59402,                0.15574,                0.25951,                0.11101,                   1.79,                 3.4372,                 2.0297,                0.91256,              0.0012979,              0.0012979,              0.0012979
                   4398,                0.52374,                0.62127,                0.27167,                0.77061,                0.81454,                 0.2235,                0.40835,                0.23147,                0.59114,                0.15497,                0.25922,                0.11135,                 1.7907,                 3.4368,                 2.0346,                 0.9128,              0.0012959,              0.0012959,              0.0012959
                   4399,                0.53556,                0.70769,                0.27647,                0.77399,                 0.8294,                0.21741,                0.40688,                0.23078,                0.59306,                0.15507,                0.25976,                0.11155,                 1.7905,                 3.4368,                 2.0274,                0.91258,              0.0012939,              0.0012939,              0.0012939
                   4400,                 0.5269,                 0.6771,                0.27177,                0.77651,                 0.8294,                0.21741,                0.40612,                0.23045,                0.59012,                0.15429,                0.25882,                0.11065,                 1.7923,                 3.4362,                 2.0274,                0.91287,               0.001292,               0.001292,               0.001292
                   4401,                0.54646,                 0.6822,                0.27605,                0.77587,                0.82689,                0.21729,                0.40625,                0.23064,                0.58837,                 0.1542,                0.25883,                0.11071,                 1.7897,                 3.4363,                 2.0243,                0.91266,                0.00129,                0.00129,                0.00129
                   4402,                0.54547,                0.69176,                0.27718,                0.77334,                0.82628,                0.21637,                0.40518,                0.23001,                0.59017,                0.15433,                0.25843,                0.11064,                 1.7904,                 3.4371,                 2.0221,                0.91286,               0.001288,               0.001288,               0.001288
                   4403,                0.53074,                0.66573,                0.27113,                0.76915,                0.82671,                0.21701,                0.40502,                0.22947,                0.58838,                 0.1543,                0.25767,                0.11018,                 1.7903,                 3.4413,                 2.0178,                0.91292,               0.001286,               0.001286,               0.001286
                   4404,                0.53943,                0.69337,                 0.2805,                0.77566,                0.82616,                0.21618,                0.40533,                0.23015,                0.59308,                0.15508,                 0.2586,                0.11164,                 1.7901,                 3.4415,                 2.0216,                0.91268,               0.001284,               0.001284,               0.001284
                   4405,                0.54084,                0.67645,                0.27606,                0.77139,                0.82129,                0.21614,                 0.4038,                0.22957,                0.58955,                0.15504,                0.25847,                0.11162,                 1.7887,                 3.4411,                 2.0139,                0.91269,              0.0012821,              0.0012821,              0.0012821
                   4406,                0.52442,                0.65353,                 0.2743,                0.77582,                0.82127,                0.21611,                0.40356,                0.22978,                 0.5925,                0.15582,                0.25924,                0.11164,                 1.7894,                  3.441,                 2.0183,                 0.9125,              0.0012801,              0.0012801,              0.0012801
                   4407,                0.52136,                0.65389,                0.26861,                0.77701,                0.82417,                0.21684,                0.40441,                 0.2295,                0.59241,                0.15577,                0.25911,                0.11132,                 1.7882,                 3.4434,                 2.0111,                0.91257,              0.0012781,              0.0012781,              0.0012781
                   4408,                0.54015,                  0.672,                0.27506,                0.77131,                0.82122,                0.21604,                0.40377,                0.22976,                0.58968,                0.15513,                0.25856,                0.11125,                 1.7906,                 3.4416,                 2.0133,                 0.9124,              0.0012761,              0.0012761,              0.0012761
                   4409,                0.53266,                  0.715,                0.27372,                0.77145,                0.82352,                0.21586,                0.40395,                0.22979,                0.59115,                0.15495,                0.25856,                0.11088,                   1.79,                 3.4418,                  2.012,                0.91222,              0.0012741,              0.0012741,              0.0012741
                   4410,                0.54089,                0.73376,                0.27434,                0.77316,                0.82284,                0.21588,                0.40417,                0.22988,                0.59398,                0.15574,                0.25955,                0.11149,                 1.7891,                 3.4429,                  2.016,                 0.9123,              0.0012722,              0.0012722,              0.0012722
                   4411,                0.53345,                 0.6647,                0.27266,                0.77391,                0.82331,                0.21588,                0.40436,                0.23072,                0.59396,                0.15574,                0.25966,                0.11146,                 1.7864,                 3.4494,                 2.0078,                0.91158,              0.0012702,              0.0012702,              0.0012702
                   4412,                0.52411,                 0.6448,                0.27368,                0.77443,                0.82491,                0.21588,                0.40472,                 0.2302,                0.59383,                0.15497,                0.25867,                0.11095,                 1.7878,                 3.4424,                 2.0153,                0.91207,              0.0012682,              0.0012682,              0.0012682
                   4413,                0.52804,                0.65449,                0.26963,                0.77198,                0.82586,                0.21573,                0.40499,                0.23028,                0.59429,                0.15497,                0.25896,                0.11101,                 1.7891,                  3.442,                 2.0176,                0.91243,              0.0012662,              0.0012662,              0.0012662
                   4414,                0.56091,                0.72944,                0.28329,                0.77029,                0.82268,                0.21462,                0.40324,                 0.2304,                0.59994,                0.15652,                 0.2612,                0.11218,                 1.7889,                 3.4424,                 2.0184,                 0.9121,              0.0012642,              0.0012642,              0.0012642
                   4415,                0.55218,                 0.7197,                0.28212,                0.77371,                0.82265,                0.21458,                0.40325,                0.23003,                0.60004,                0.15652,                0.26116,                0.11257,                 1.7876,                 3.4483,                 2.0134,                 0.9115,              0.0012623,              0.0012623,              0.0012623
                   4416,                0.55853,                0.71713,                0.28085,                0.77181,                0.81772,                0.21434,                0.40337,                0.23048,                 0.5982,                0.15652,                0.26141,                0.11217,                  1.788,                 3.4481,                 2.0139,                0.91166,              0.0012603,              0.0012603,              0.0012603
                   4417,                0.55367,                0.70188,                0.28011,                0.77209,                0.81679,                0.21434,                0.40211,                0.22934,                0.59643,                0.15652,                0.26039,                0.11169,                 1.7897,                 3.4422,                 2.0211,                0.91199,              0.0012583,              0.0012583,              0.0012583
                   4418,                0.52907,                0.67214,                0.26984,                0.77506,                0.81539,                0.21454,                0.40264,                0.22895,                0.59313,                0.15574,                 0.2589,                0.11071,                 1.7881,                 3.4486,                 2.0166,                0.91136,              0.0012563,              0.0012563,              0.0012563
                   4419,                0.49516,                0.66104,                0.26557,                0.77447,                0.81541,                0.21458,                0.40274,                0.22881,                0.59317,                0.15574,                0.25886,                0.11118,                 1.7881,                  3.449,                 2.0182,                0.91142,              0.0012543,              0.0012543,              0.0012543
                   4420,                0.52894,                0.68548,                0.27414,                0.77134,                0.81775,                0.21449,                0.40304,                0.22984,                0.59442,                0.15574,                 0.2591,                0.11124,                 1.7889,                 3.4411,                 2.0168,                0.91177,              0.0012524,              0.0012524,              0.0012524
                   4421,                0.54453,                0.69666,                0.27685,                0.77153,                0.81833,                0.21533,                0.40382,                 0.2302,                 0.5961,                0.15574,                0.25973,                0.11106,                 1.7906,                 3.4427,                   2.02,                0.91196,              0.0012504,              0.0012504,              0.0012504
                   4422,                0.56048,                0.70316,                0.28291,                0.77174,                0.81398,                0.21592,                0.40405,                0.23019,                0.59609,                0.15574,                0.25999,                0.11181,                 1.7884,                  3.444,                 2.0186,                0.91169,              0.0012484,              0.0012484,              0.0012484
                   4423,                 0.5546,                0.66544,                0.27622,                0.77047,                0.81391,                0.21583,                0.40405,                0.23025,                 0.5959,                0.15574,                0.26068,                0.11213,                 1.7885,                 3.4444,                 2.0156,                0.91193,              0.0012464,              0.0012464,              0.0012464
                   4424,                0.54195,                 0.6781,                0.27762,                0.77432,                0.81351,                0.21525,                0.40448,                0.23061,                0.59283,                0.15497,                0.26031,                0.11198,                 1.7902,                 3.4436,                 2.0152,                0.91209,              0.0012444,              0.0012444,              0.0012444
                   4425,                0.51882,                0.66349,                0.27299,                0.77207,                0.81365,                0.21545,                0.40403,                0.23039,                0.59365,                0.15497,                0.25988,                0.11143,                 1.7907,                 3.4455,                 2.0188,                0.91209,              0.0012425,              0.0012425,              0.0012425
                   4426,                0.55791,                0.68833,                0.28056,                0.77023,                0.81376,                0.21898,                 0.4048,                0.23029,                0.59651,                0.15574,                0.26126,                0.11256,                 1.7905,                 3.4457,                 2.0194,                 0.9118,              0.0012405,              0.0012405,              0.0012405
                   4427,                0.52835,                0.68135,                0.27115,                0.77125,                0.81402,                0.21511,                0.40427,                0.23011,                0.59624,                0.15574,                0.26118,                0.11188,                 1.7887,                 3.4451,                 2.0112,                0.91183,              0.0012385,              0.0012385,              0.0012385
                   4428,                 0.5428,                0.68638,                0.27593,                 0.7729,                0.81171,                0.21588,                0.40416,                0.22982,                0.59476,                0.15574,                0.26077,                0.11226,                 1.7919,                 3.4501,                 2.0161,                0.91209,              0.0012365,              0.0012365,              0.0012365
                   4429,                0.52338,                0.67356,                0.27058,                0.77438,                 0.8119,                0.21588,                0.40415,                0.22963,                0.59512,                0.15574,                0.26081,                0.11214,                 1.7913,                 3.4486,                 2.0157,                0.91216,              0.0012345,              0.0012345,              0.0012345
                   4430,                0.52842,                0.66264,                  0.272,                0.77417,                0.81649,                0.21588,                0.40444,                 0.2301,                0.59649,                0.15574,                0.26099,                0.11268,                 1.7912,                 3.4453,                 2.0194,                0.91219,              0.0012326,              0.0012326,              0.0012326
                   4431,                0.55054,                0.76295,                 0.2787,                0.77579,                0.81448,                0.21663,                0.40428,                0.22984,                0.59207,                0.15497,                 0.2601,                0.11166,                 1.7905,                 3.4489,                 2.0189,                0.91224,              0.0012306,              0.0012306,              0.0012306
                   4432,                  0.527,                0.67742,                0.27649,                 0.7744,                0.81514,                0.21758,                0.40506,                 0.2303,                0.59275,                0.15497,                0.26046,                0.11149,                 1.7913,                 3.4506,                 2.0219,                0.91218,              0.0012286,              0.0012286,              0.0012286
                   4433,                0.52767,                0.67694,                0.27194,                0.76626,                0.81505,                0.21742,                0.40505,                0.23028,                0.59382,                0.15497,                0.26052,                0.11196,                 1.7889,                 3.4498,                  2.019,                0.91225,              0.0012266,              0.0012266,              0.0012266
                   4434,                0.52493,                0.64998,                0.26813,                0.77124,                0.81409,                0.21607,                0.40392,                0.22989,                0.59603,                0.15574,                0.26027,                0.11246,                 1.7908,                 3.4518,                 2.0199,                0.91208,              0.0012246,              0.0012246,              0.0012246
                   4435,                0.53503,                0.68882,                 0.2721,                0.77109,                0.81427,                0.21742,                0.40414,                0.23028,                0.59766,                0.15574,                0.26045,                0.11255,                 1.7886,                 3.4535,                 2.0256,                0.91178,              0.0012227,              0.0012227,              0.0012227
                   4436,                0.53894,                0.70064,                0.27254,                0.77267,                0.81248,                0.21742,                 0.4042,                0.23021,                0.59294,                0.15497,                0.25956,                0.11192,                 1.7878,                 3.4555,                  2.027,                0.91201,              0.0012207,              0.0012207,              0.0012207
                   4437,                0.52934,                0.65805,                0.27165,                0.77034,                0.81489,                0.21742,                0.40463,                0.23044,                0.59174,                 0.1542,                0.25873,                0.11155,                 1.7881,                  3.456,                  2.024,                0.91199,              0.0012187,              0.0012187,              0.0012187
                   4438,                0.52456,                0.69165,                0.27108,                0.77354,                0.81521,                0.21768,                0.40481,                0.23112,                0.59174,                 0.1542,                0.25825,                 0.1117,                 1.7853,                 3.4556,                 2.0204,                0.91151,              0.0012167,              0.0012167,              0.0012167
                   4439,                0.51431,                0.69195,                0.27151,                0.77594,                0.82086,                0.21665,                0.40546,                0.23083,                0.59394,                 0.1542,                 0.2587,                0.11192,                 1.7861,                  3.459,                 2.0211,                 0.9121,              0.0012147,              0.0012147,              0.0012147
                   4440,                0.51671,                0.67388,                0.26956,                0.77055,                0.81172,                0.21974,                 0.4066,                0.23132,                0.59465,                 0.1542,                0.25908,                0.11209,                 1.7857,                   3.46,                  2.022,                0.91126,              0.0012128,              0.0012128,              0.0012128
                   4441,                0.54268,                0.66479,                0.27327,                0.77548,                0.81165,                0.21974,                0.40577,                0.23105,                0.59261,                 0.1542,                0.25928,                0.11214,                 1.7846,                 3.4592,                 2.0193,                 0.9111,              0.0012108,              0.0012108,              0.0012108
                   4442,                0.52138,                0.64662,                0.27084,                0.77423,                0.81526,                0.21775,                0.40579,                0.23141,                0.59352,                 0.1542,                0.25899,                 0.1121,                 1.7873,                 3.4617,                 2.0247,                0.91157,              0.0012088,              0.0012088,              0.0012088
